param_foc1,param_val1,param_foc2,param_val2,variable2,nutrient,first,last,growth
q_nb,1e-6,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,1e-6,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,1e-6,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,1e-6,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,1e-6,q_pb,1e-6,PAV_conc,low,500000,519721.25564061693,0.3191473113166757
q_nb,1e-6,q_pb,1e-6,PAV_conc,+N,500000,519512.3096691021,0.31582985825171245
q_nb,1e-6,q_pb,1e-6,PAV_conc,+P,500000,519735.86526806524,0.31937921973123656
q_nb,1e-6,q_pb,1e-6,PAV_conc,+N+P,500000,519527.01088107884,0.31606331428444906
q_nb,5e-6,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,5e-6,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,5e-6,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,5e-6,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,5e-6,q_pb,1e-6,PAV_conc,low,500000,519711.8333174743,0.31899774100425365
q_nb,5e-6,q_pb,1e-6,PAV_conc,+N,500000,519507.8153373116,0.31575848670388673
q_nb,5e-6,q_pb,1e-6,PAV_conc,+P,500000,519711.8333174743,0.31899774100425365
q_nb,5e-6,q_pb,1e-6,PAV_conc,+N+P,500000,519507.8153373116,0.31575848670388673
q_nb,1e-5,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,1e-5,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,1e-5,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,1e-5,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,1e-5,q_pb,1e-6,PAV_conc,low,500000,519669.51717445295,0.31832597951853253
q_nb,1e-5,q_pb,1e-6,PAV_conc,+N,500000,519470.2415923631,0.31516177844062204
q_nb,1e-5,q_pb,1e-6,PAV_conc,+P,500000,519669.51717445295,0.31832597951853253
q_nb,1e-5,q_pb,1e-6,PAV_conc,+N+P,500000,519470.2415923631,0.31516177844062204
q_nb,2.5e-5,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,2.5e-5,q_pb,1e-6,PAV_conc,low,500000,519542.589042515,0.31631068911259796
q_nb,2.5e-5,q_pb,1e-6,PAV_conc,+N,500000,519357.53629222827,0.31337164777689613
q_nb,2.5e-5,q_pb,1e-6,PAV_conc,+P,500000,519542.589042515,0.31631068911259796
q_nb,2.5e-5,q_pb,1e-6,PAV_conc,+N+P,500000,519357.53629222827,0.31337164777689613
q_nb,5e-5,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,5e-5,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,5e-5,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,5e-5,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,5e-5,q_pb,1e-6,PAV_conc,low,500000,519331.1097708162,0.312951851522219
q_nb,5e-5,q_pb,1e-6,PAV_conc,+N,500000,519169.74716580356,0.3103880760699875
q_nb,5e-5,q_pb,1e-6,PAV_conc,+P,500000,519331.1097708162,0.312951851522219
q_nb,5e-5,q_pb,1e-6,PAV_conc,+N+P,500000,519169.74716580356,0.3103880760699875
q_nb,7.4e-5,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,7.4e-5,q_pb,1e-6,PAV_conc,low,500000,519128.16911207524,0.3097273428872197
q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+N,500000,518989.53184326086,0.3075238211218834
q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+P,500000,519128.16911207524,0.3097273428872197
q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+N+P,500000,518989.53184326086,0.3075238211218834
q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,low,500000,518588.94635347876,0.30115354547652157
q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+N,500000,518510.65100002737,0.2999078856211916
q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+P,500000,518588.94635347876,0.30115354547652157
q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+N+P,500000,518510.65100002737,0.2999078856211916
q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,low,0,0,NA
q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+N,0,0,NA
q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+P,0,0,NA
q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+N+P,0,0,NA
q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,low,500000,517895.4129015026,0.29011304731247706
q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,+N,500000,517894.6375173147,0.2901006955437993
